Customer ID,TotalPrice,Segment
18147.0,179.33999999999997,Low Value
18148.0,112.85000000000001,Low Value
18149.0,1553.96,High Value
18150.0,566.58,Medium Value
18151.0,1879.44,High Value
18152.0,426.69,Low Value
18153.0,246.22,Low Value
18154.0,932.6,Medium Value
18155.0,371.62,Low Value
18156.0,675.64,Medium Value
18157.0,213.9,Low Value
18158.0,453.4,Low Value
18159.0,530.15,Medium Value
18160.0,1003.88,High Value
18161.0,1803.1000000000001,High Value
18162.0,371.51,Low Value
18163.0,728.84,Medium Value
18164.0,399.65000000000003,Low Value
18165.0,302.46000000000004,Low Value
18166.0,175.5,Low Value
18167.0,1384.8600000000001,High Value
18168.0,3435.5,High Value
18169.0,202.65,Low Value
18170.0,2878.0,High Value
18171.0,2437.31,High Value
18172.0,17467.24,High Value
18173.0,2696.36,High Value
18174.0,162.5,Low Value
18175.0,176.1,Low Value
18176.0,476.35,Low Value
18177.0,2216.32,High Value
18178.0,6103.74,High Value
18179.0,2547.55,High Value
18180.0,1843.75,High Value
18181.0,1188.34,High Value
18182.0,291.13,Low Value
18183.0,632.07,Medium Value
18184.0,49.8,Low Value
18185.0,304.25,Low Value
18186.0,329.58,Low Value
18187.0,724.89,Medium Value
18188.0,3280.59,High Value
18189.0,1403.73,High Value
18190.0,745.62,Medium Value
18191.0,529.4,Medium Value
18192.0,957.97,Medium Value
18193.0,1207.35,High Value
18194.0,4162.04,High Value
18195.0,101.16,Low Value
18196.0,1457.19,High Value
18197.0,230.1,Low Value
18198.0,5425.56,High Value
18199.0,344.75,Low Value
18200.0,150.35,Low Value
18201.0,447.53000000000003,Low Value
18202.0,1396.99,High Value
18203.0,492.52,Low Value
18204.0,1975.35,High Value
18205.0,517.36,Medium Value
18206.0,314.65999999999997,Low Value
18207.0,544.47,Medium Value
18208.0,360.08,Low Value
18209.0,139.10000000000002,Low Value
18210.0,2768.83,High Value
18211.0,600.07,Medium Value
18212.0,514.37,Medium Value
18213.0,232.48000000000002,Low Value
18214.0,1780.34,High Value
18215.0,2232.4900000000002,High Value
18216.0,481.75,Low Value
18217.0,945.04,Medium Value
18218.0,1121.84,High Value
18219.0,3352.7000000000003,High Value
18220.0,1921.76,High Value
18221.0,1424.94,High Value
18222.0,443.0,Low Value
18223.0,14000.85,High Value
18224.0,158.95000000000002,Low Value
18225.0,13014.8,High Value
18226.0,11878.88,High Value
18227.0,388.75,Low Value
18228.0,779.9,Medium Value
18229.0,10150.51,High Value
18230.0,4291.06,High Value
18231.0,6854.17,High Value
18232.0,592.97,Medium Value
18233.0,440.0,Low Value
18234.0,179.6,Low Value
18235.0,1796.48,High Value
18236.0,1795.3500000000001,High Value
18237.0,987.1,Medium Value
18238.0,270.92,Low Value
18239.0,1712.26,High Value
18240.0,422.58,Low Value
18241.0,2986.9900000000002,High Value
18242.0,3605.21,High Value
18243.0,515.78,Medium Value
18244.0,568.64,Medium Value
18245.0,6324.9800000000005,High Value
18246.0,758.8199999999999,Medium Value
18247.0,839.73,Medium Value
18248.0,804.02,Medium Value
18249.0,95.34,Low Value
18250.0,349.27,Low Value
18251.0,26278.86,High Value
18252.0,1533.69,High Value
18253.0,317.88,Low Value
18254.0,267.9,Low Value
18255.0,303.15,Low Value
18256.0,110.7,Low Value
18257.0,4600.15,High Value
18258.0,2059.67,High Value
18259.0,3941.9,High Value
18260.0,9947.26,High Value
18261.0,324.24,Low Value
18262.0,577.54,Medium Value
18263.0,1213.1599999999999,High Value
18264.0,603.25,Medium Value
18265.0,801.51,Medium Value
18266.0,251.1,Low Value
18267.0,269.37,Low Value
18268.0,1490.23,High Value
18269.0,168.6,Low Value
18270.0,444.55,Low Value
18271.0,680.85,Medium Value
18272.0,4385.9800000000005,High Value
18273.0,357.0,Low Value
18274.0,175.92,Low Value
18275.0,741.85,Medium Value
18276.0,1656.52,High Value
18277.0,1180.05,High Value
18278.0,414.20000000000005,Low Value
18279.0,231.33999999999997,Low Value
18280.0,488.15000000000003,Low Value
18281.0,201.14,Low Value
18282.0,178.05,Low Value
18283.0,2664.9,High Value
18284.0,461.68,Low Value
18285.0,427.0,Low Value
18286.0,1296.43,High Value
18287.0,4182.99,High Value
